choice_probability,set_alt1,set_alt2,alt
0.996125818546617,8,2,8
0.00387418145338347,8,2,2
0.224471028038741,4,6,4
0.775528971961259,4,6,6
0.611174637678325,1,8,1
0.388825362321675,1,8,8
0.384523124111567,4,8,4
0.615476875888433,4,8,8
0.102519913881059,1,3,1
0.897480086118941,1,3,3
0.619275676996665,2,4,2
0.380724323003335,2,4,4
0.291467138950278,3,6,3
0.708532861049722,3,6,6
0.707683143572196,4,5,4
0.292316856427804,4,5,5
0.774003027361723,3,7,3
0.225996972638277,3,7,7
0.800052577210512,8,5,8
0.199947422789488,8,5,5
0.169070082435026,2,7,2
0.830929917564974,2,7,7
0.73226118870038,5,3,5
0.26773881129962,5,3,3
0.347143046068324,8,3,8
0.652856953931676,8,3,3
0.706681048545916,6,7,6
0.293318951454084,6,7,7
0.132723319175559,7,8,7
0.867276680824441,7,8,8
0.724660442148429,4,7,4
0.275339557851571,4,7,7
0.182706587275513,6,8,6
0.817293412724487,6,8,8
0.431489950993814,1,2,1
0.568510049006186,1,2,2
0.286098053124268,3,2,3
0.713901946875732,3,2,2
0.27881414820845,7,5,7
0.72118585179155,7,5,5
0.755046805464588,2,6,2
0.244953194535412,2,6,6
0.66658911683303,1,7,1
0.33341088316697,1,7,7
0.714128411873699,2,5,2
0.285871588126301,2,5,5
0.470093215922253,6,5,6
0.529906784077747,6,5,5
0.162639562423254,1,5,1
0.837360437576746,1,5,5
